,Age,Gender,Position,TotalYearsExperience,YearsExperienceGermany,Seniority,MainSkill,SecondarySkills,BrutSalary,BrutSalaryAndStocks,AnnualBrutLastYear,AnnualBrutAndStocksLastYear,VacationDays,Employment,ContractDuration,CompanySize,CompanyType,LossOfJobCorona,HoursIfShorterWeek,AdditionalMonetarySupport
130,30.0,Male,Backend Developer,6.0,2.0,Senior,Ruby,"SQL, Elixir",75000.0,75000.0,65000.0,65000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
131,35.0,Male,Software Engineer,12.0,1.0,Senior,C#,".NET, SQL, Google Cloud, Kubernetes, Docker",70000.0,22000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,200.0
132,34.0,Male,Cloud Architect,10.0,4.0,Senior,"Azure, SAP","SAP / ABAP, AWS, Google Cloud, Azure, Kubernetes, Docker",120000.0,40000.0,70000.0,30000.0,30,Full-time employee,Unlimited contract,1000+,Cloud,No,0.0,1000.0
133,35.0,Male,Designer (UI/UX),10.0,4.0,Senior,,,70000.0,5000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
134,35.0,Male,System Administrator,14.0,1.0,Middle,,,44000.0,5000.0,65000.0,5000.0,27,Full-time employee,Temporary contract,101-1000,Startup,No,13.566568047337277,250.0
135,28.0,Male,Software Engineer,7.0,3.7530701754385967,Senior,Scala,"Python, Java / Scala, Perl",80000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
136,26.0,Male,Data Scientist,5.5,3.0,Junior,Python,"Python, C/C++, SQL, AWS",48000.0,2000.0,65000.0,5000.0,26,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
137,35.0,Male,Frontend Developer,4.0,1.0,Middle,JavaScript,PHP,50000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,500.0
138,31.0,Female,QA Engineer,7.0,3.0,Senior,Java,"Python, Ruby",68000.0,5000.0,58000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,40.0,250.0
139,35.0,Male,Software Engineer,12.0,3.0,Senior,java,"Python, Kotlin, Javascript / Typescript, Java / Scala, Docker",66000.0,5000.0,66000.0,5000.0,25,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,1.0
140,28.0,Male,Product Manager,3.0,3.0,Middle,,,51000.0,1500.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
141,25.0,Male,Backend Developer,4.0,1.0,Middle,Python,"SQL, Go",60000.0,5000.0,60000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
142,42.0,Female,QA Engineer,20.0,1.0,Middle,python,"Python, Javascript / Typescript",55000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
143,30.0,Male,Product Manager,7.0,5.0,Head,,"Python, SQL",150000.0,5000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
144,40.0,Female,Software Engineer,20.0,7.0,Middle,Java,SQL,54000.0,5000.0,54000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Behörde,No,13.566568047337277,250.0
145,36.0,Female,Project Manager,14.0,2.0,Middle,,Python,62000.0,5000.0,36000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
146,37.0,Male,Software Engineer,8.0,5.0,Junior,Java,"Java / Scala, AWS, Kubernetes, Docker",60000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
147,38.0,Male,Software Engineer,11.0,5.0,Senior,PHP,"PHP, Javascript / Typescript, Go, AWS, Google Cloud, Kubernetes, Docker",55000.0,5000.0,55000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
148,27.0,Male,Frontend Developer,4.0,0.0,Senior,Frontend,Javascript / Typescript,60000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
149,33.0,Male,Software Engineer,7.0,7.0,Senior,"Java, JavaScript","Javascript / Typescript, Java / Scala, SQL",62000.0,67000.0,52000.0,58000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,0.0,250.0
150,34.0,Male,Data Scientist,12.0,3.0,Senior,,"Python, SQL, AWS, Azure",77500.0,7750.0,67000.0,5000.0,25,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
151,36.0,Female,Backend Developer,5.0,1.0,Middle,PHP,"Javascript / Typescript, Docker",60000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
152,42.0,Male,DevOps,22.0,4.0,Lead,yaml,"Python, PHP, Javascript / Typescript, SQL, Go, Perl, AWS, Google Cloud, Azure, Kubernetes, Docker",70000.0,5000.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
153,32.0,Male,Network Engineer ,10.0,2.0,Senior,Python ,"Python, Docker",68500.0,6000.0,68500.0,70000.0,25,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
154,31.0,Male,Frontend Developer,10.0,1.5,Senior,Javascript,"Javascript / Typescript, SQL, Google Cloud, Docker",71060.0,101.0,67500.0,101.0,28,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,200.0
155,33.0,Female,QA Engineer,6.0,0.5,Middle,Java,"Python, Kubernetes",60000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
156,40.0,Male,VP Engineering,10.0,7.0,VP,JS,"Javascript / Typescript, AWS",100000.0,5000.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
157,28.0,Male,Backend Developer,4.0,0.0,Middle,Java ,"Kotlin, Java / Scala",28000.0,5000.0,65000.0,5000.0,,,,51-100,Startup,Yes,13.566568047337277,250.0
158,28.0,Male,Backend Developer,6.0,5.0,Senior,Java,"Javascript / Typescript, Java / Scala, SQL",70000.0,2000.0,57000.0,1500.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
159,46.0,Male,Agile Coach,4.0,1.5,Senior,,,82000.0,5000.0,78000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,kurzarbeitzeit for 1.5 months,24.0,250.0
160,31.0,Male,Software Engineer,9.0,4.0,Senior,Python,"Python, SQL, AWS, Kubernetes, Docker",90000.0,5000.0,80000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,1000.0
161,28.0,Male,Mobile Developer,5.0,1.5,Lead,Swift,,70800.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,0.0,250.0
162,29.0,Male,Software Engineer,8.0,3.0,Middle,PHP,"PHP, Javascript / Typescript, SQL, AWS, Docker",55000.0,5000.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,Startup,No,20.0,250.0
163,40.0,Male,Mobile Developer,25.0,2.0,Lead,Swift,"Swift, Objective-C",85000.0,5000.0,72000.0,3000.0,30,Full-time employee,Unlimited contract,11-50,Product,No,0.0,250.0
164,46.0,Male,QA Engineer,13.0,13.0,Senior,Java,SQL,70000.0,8500.0,70000.0,8500.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,500.0
165,33.0,Male,Backend Developer,5.0,2.0,Middle,Java,,66000.0,70000.0,61000.0,61000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,250.0
166,33.0,Male,ML Engineer,10.0,5.0,Middle,Python,"Python, C/C++, Pytorch",62000.0,5000.0,60000.0,5000.0,28,Full-time employee,Unlimited contract,51-100,Startup,No,20.0,250.0
167,34.0,Male,Software Engineer,14.0,4.0,Lead,Java,"Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",95000.0,5000.0,90000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,500.0
168,36.0,Male,Backend Developer,18.0,1.0,Senior,PHP,"PHP, AWS, Google Cloud",65000.0,70000.0,60000.0,60000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,34.0,250.0
169,33.0,Female,QA Engineer,8.0,1.5,Senior,-,Python,50000.0,5000.0,42000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,Startup,Yes,20.0,250.0
170,32.0,Male,Software Engineer,11.0,6.0,Lead,Android,"Python, Kotlin, Swift, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000.0,5000.0,80000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
171,46.0,Male,Software Engineer,14.0,14.0,Senior,JavaScript,"PHP, Javascript / Typescript, SQL, Google Cloud, Docker",80000.0,5000.0,63000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Product,Yes,20.0,250.0
172,30.0,Male,Mobile Developer,8.0,1.0,Senior,Kotlin,"Kotlin, Java / Scala",66000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,250.0
173,36.0,Male,Data Science Manager,12.0,0.5,Manager,Python,"R, SQL, AWS, Azure, Docker",89200.0,17800.0,65000.0,5000.0,,Full-time employee,Unlimited contract,1000+,Construction,No,13.566568047337277,250.0
174,35.0,Male,Product Manager,10.0,5.0,Senior,php,"PHP, Javascript / Typescript",90000.0,10000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
175,47.0,Male,DevOps,20.0,1.0,Senior,,"PHP, SQL, AWS, Azure, Kubernetes, Docker",75000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
176,31.0,Male,Data Scientist,10.0,5.0,Lead,Python ,"Kubernetes, Docker",115000.0,70000.0,115000.0,60000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,100.0
177,46.0,Male,Scrum Master,12.0,8.0,Senior,Agile,"C/C++, PHP, .NET, SQL",85000.0,10000.0,88000.0,10000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,38.0,250.0
178,26.0,Male,Mobile Developer,6.0,2.0,Senior,Kotlin,"Kotlin, Java / Scala",70000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
179,31.0,Male,Firmware Engineer,10.0,3.0,Senior,C,"Python, C/C++",45000.0,5000.0,65000.0,5000.0,30,Full-time employee,Temporary contract,11-50,Product,Yes,13.566568047337277,250.0
180,31.0,Male,Frontend Developer,12.0,1.5,Lead,"TypeScript, JavaScript","Javascript / Typescript, Docker",85000.0,3000.0,75000.0,5000.0,29,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
181,30.0,Female,QA Engineer,5.0,3.0,Middle,Python ,"Python, Kubernetes, Docker, Ansible",50000.0,4000.0,50000.0,4000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
182,35.0,Male,Software Engineer,13.0,4.0,Lead,Pegasystems platform ,"C/C++, Javascript / Typescript, Java / Scala, SQL, Docker",140000.0,6000.0,132000.0,2000.0,28,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
183,33.0,Male,Software Engineer,12.0,5.0,Senior,Javascript,"PHP, Javascript / Typescript, SQL, Docker",120000.0,5000.0,65000.0,5000.0,28,Self-employed (freelancer),Temporary contract,101-1000,Product,No,13.566568047337277,250.0
184,36.0,Male,Software Engineer,7.0,5.0,Middle,"C++, Java, Embedded C","Python, C/C++, .NET, Java / Scala",42000.0,5000.0,42000.0,5000.0,25,Full-time employee,Unlimited contract,up to 10,Product,No,32.0,250.0
185,36.0,Male,Solutions Architect,12.0,5.0,Lead,Cloud,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",105000.0,25000.0,105000.0,25000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,0.0,250.0
186,40.0,Male,Software Engineer,13.0,1.0,Senior,,".NET, Azure",77000.0,101.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
187,38.0,Male,Data Center Manager,6.0,2.0,Work Center Manager,DC Management,,68000.0,12000.0,65000.0,77000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,250.0
188,35.0,Female,Software Engineer,15.0,6.0,Senior,C#,.NET,76000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,24.0,250.0
189,32.0,Male,Fullstack Developer,9.0,2.0,Senior,Java,"Javascript / Typescript, Kubernetes, Docker, Angular",70000.0,4000.0,68000.0,3000.0,26,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
190,29.0,Male,Software Engineer,8.0,2.0,Senior,Go,"Python, Javascript / Typescript, Go",70000.0,5000.0,70000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,32.0,250.0
191,30.0,Male,Software Engineer,9.0,5.0,Middle,Java,"Javascript / Typescript, SQL",63000.0,5000.0,57600.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
192,35.0,Male,ML Engineer,10.0,2.0,Lead,Scala,"Java / Scala, SQL, AWS, Kubernetes, Docker",96000.0,4000.0,80000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
193,29.0,Male,Software Engineer,7.0,5.0,Senior,Python,Javascript / Typescript,64000.0,5000.0,60000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
194,30.0,Female,Mobile Developer,10.0,3.5,Senior,Swift,"Kotlin, Javascript / Typescript",65000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
195,25.0,Male,Software Engineer,6.0,1.0,Middle,Java,,61500.0,26000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Big commercial,No,13.566568047337277,250.0
196,43.0,Male,Software Engineer,20.0,4.0,Senior,Python,"SQL, AWS, Docker",79000.0,5000.0,80000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,500.0
197,38.0,Male,Software Engineer,16.0,1.0,Senior,Python,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",65000.0,5000.0,65000.0,5000.0,26,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
198,26.0,Male,Software Engineer,5.0,2.0,Middle,Scala,"Java / Scala, SQL, Google Cloud, Docker",63000.0,10300.0,56500.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,850.0
199,25.0,Female,Product Manager,3.0,0.5,Middle,--,,62000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,250.0
200,34.0,Male,Designer (UI/UX),11.0,1.0,Senior,,,60000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
201,27.0,Male,Backend Developer,5.0,1.0,Middle,Java,"AWS, Docker",65000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
202,30.0,Male,Mobile Developer,3.0,2.0,Senior,Swift,"Kotlin, .NET, Java / Scala, Dart",58000.0,5000.0,52000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Startup,No,0.0,250.0
203,34.0,Male,Data Scientist,5.0,5.0,Middle,Python,"C/C++, SQL, AWS, Docker",65000.0,5000.0,60000.0,2000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
204,36.0,Female,QA Engineer,14.0,7.0,Lead,Java,Kotlin,69000.0,6900.0,63000.0,6300.0,30,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
205,27.0,Male,Backend Developer,5.0,1.0,Middle,Java,"AWS, Docker",65000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
206,45.0,Male,Mobile Developer,10.0,4.0,Lead,SWIFT,"Swift, Javascript / Typescript, Java / Scala, Google Cloud",77000.0,2000.0,66000.0,2000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
207,35.0,Male,Backend Developer,6.0,2.0,Senior,"Java, angular, Aws","Python, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",74000.0,2000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Product,No,32.0,250.0
208,32.0,Male,QA Engineer,9.0,9.0,Senior,Java,"R, SQL, Perl, Docker",60000.0,4700.0,67000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,40.0,50.0
209,33.0,Male,DevOps,14.0,4.0,Senior,Golang,"Python, Javascript / Typescript, SQL, Go, Perl, Google Cloud, Kubernetes, Docker",70000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
210,30.0,Male,Backend Developer,10.0,2.0,Middle,PHP,"Kotlin, Java / Scala, SQL, AWS, Docker",56000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
211,35.0,Male,Software Engineer,15.0,4.0,Senior,go,"PHP, Javascript / Typescript, Perl, AWS, Kubernetes, Docker",70000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,51-100,Startup,Yes,13.566568047337277,250.0
212,24.0,Male,C/C++/Java developer,0.8,0.8,Junior,Java,C/C++,48000.0,101.0,48000.0,101.0,30,Full-time employee,Unlimited contract,11-50,Product,No,40.0,250.0
213,25.0,Male,Backend Developer,4.0,2.0,Middle,Java,"Javascript / Typescript, .NET",60000.0,5000.0,50000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
214,29.0,Male,Mobile Developer,8.0,4.0,Senior,Kotlin,"Kotlin, Javascript / Typescript, Dart",65000.0,5000.0,52000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
215,32.0,Male,DevOps Manager,10.0,3.0,Lead,DevOps,"Python, AWS, Azure, Kubernetes, Docker",100000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
216,32.0,Male,Software Engineer,11.0,7.0,Senior,.net,"Javascript / Typescript, Java / Scala, Go",60000.0,62000.0,47000.0,49000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
217,24.0,Male,Software Engineer,3.0,2.0,Middle,Node.js,"Swift, Javascript / Typescript, Go, AWS, Kubernetes, Docker",58000.0,18000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
218,24.0,Female,Software Engineer,2.0,1.0,Middle,iOS,"Swift, Flutter",55200.0,2000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,20.0,250.0
219,56.0,Male,Software Engineer,9.0,9.0,Senior,R,"R, SQL",75000.0,5000.0,65000.0,5000.0,30,Full-time employee,Temporary contract,1000+,Product,No,13.566568047337277,250.0
220,53.0,Male,Frontend Developer,15.0,15.0,Senior,"Java, Javascript",Javascript / Typescript,50000.0,5000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,250.0
221,25.0,Male,ML Engineer,1.0,1.0,Middle,Python,"Python, C/C++, Swift, Matlab ",65000.0,2000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
222,28.0,Male,Software Engineer,8.0,1.0,Senior,C++,Python,67200.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Outsorce,No,13.566568047337277,250.0
223,32.0,Male,Backend Developer,9.199653679653679,3.0,Senior,Ruby,"Javascript / Typescript, Go, AWS, Docker",72000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,400.0
224,30.0,Male,Software Engineer,7.0,5.0,Senior,C++,,100000.0,75000.0,97000.0,70000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
225,26.0,Female,Software Engineer,6.0,4.0,Senior,.NET,".NET, SQL, Azure, Docker",65000.0,1000.0,56000.0,1000.0,27,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
226,31.0,Female,Data Scientist,4.0,2.0,Middle,R,"Python, R, Azure",65000.0,73000.0,62000.0,68000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,35.0,250.0
227,31.0,Male,Software Engineer,9.0,1.0,Middle,C++,Java / Scala,92500.0,22500.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
228,29.0,Female,QA Engineer,6.0,2.0,Middle,JS,,54000.0,5000.0,65000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,20.0,250.0
229,33.0,Male,Backend Developer,15.0,3.0,Lead,Scala,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker",100000.0,10000.0,98000.0,101.0,30,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
230,26.0,Male,ML Engineer,1.5,1.5,Junior,Python,"C/C++, PyTorch",58000.0,5000.0,55000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
231,30.0,Female,QA Engineer,6.0,4.0,Senior,Bash,"Python, Java / Scala, SQL, AWS, Azure",70000.0,2000.0,70000.0,2000.0,30,Full-time employee,Unlimited contract,1000+,Bank ,No,13.566568047337277,250.0
